NO,년도,학기,개설부서,교과목-분반,교과목명,"이수
구분","세부
분류","교과
연구",담당교수,"과정
구분",강/실/학,강의언어,시간표,강의실,"수강
정원","수강
인원",선수과목,"강의공유
대표교과목","강의
공유
대표","재수강
예외여부","폐강
여부","SYLL
ABUS","설명
영상","출석부
유무",Upload,"강의
방법",선택MOOC
2049,2016,1학기,기초교육학부,GS0202-02,플룻,필수,,교과,김보라[61021],학사,2/0/0,,월 19:30~21:00,지스트대학A동(109),15,20,,,,Y,N,view,,미등록,"Attendance
List",,
2050,2016,1학기,기초교육학부,GS0203-01,바이올린,필수,,교과,김혜영[61019],학사,2/0/0,,화 17:30~19:00,지스트대학A동(110),15,13,,,,Y,N,view,,미등록,"Attendance
List",,
2051,2016,1학기,기초교육학부,GS0203-02,바이올린,필수,,교과,김혜영[61019],학사,2/0/0,,화 19:30~21:00,지스트대학A동(110),16,16,,,,Y,N,view,,미등록,"Attendance
List",,
2052,2016,1학기,기초교육학부,GS0204-01,첼로,필수,,교과,양윤선[61591],학사,2/0/0,,화 17:30~19:00,지스트대학A동(102),15,6,,,,Y,N,view,,미등록,"Attendance
List",,
2053,2016,1학기,기초교육학부,GS0205-01,클라리넷,필수,,교과,박소희[61216],학사,2/0/0,,화 17:30~19:00,지스트대학A동(109),15,7,,,,Y,N,view,,미등록,"Attendance
List",,
2054,2016,1학기,기초교육학부,GS0206-01,어쿠스틱기타,필수,,교과,서주완[61488],학사,2/0/0,,월 17:30~19:00,지스트대학A동(105),15,16,,,,Y,N,view,,미등록,"Attendance
List",,
2055,2016,1학기,기초교육학부,GS0206-02,어쿠스틱기타,필수,,교과,한근식[61094],학사,2/0/0,,월 17:30~19:00,지스트대학A동(108),20,17,,,,Y,N,view,,미등록,"Attendance
List",,
2056,2016,1학기,기초교육학부,GS0206-03,어쿠스틱기타,필수,,교과,한근식[61094],학사,2/0/0,,월 19:30~21:00,지스트대학A동(108),20,19,,,,Y,N,view,,미등록,"Attendance
List",,
2057,2016,1학기,기초교육학부,GS0206-04,어쿠스틱기타,필수,,교과,한근식[61094],학사,2/0/0,,화 17:30~19:00,지스트대학A동(108),20,16,,,,Y,N,view,,미등록,"Attendance
List",,
2058,2016,1학기,기초교육학부,GS0206-05,어쿠스틱기타,필수,,교과,한근식[61094],학사,2/0/0,,화 19:30~21:00,,35,28,,,,Y,N,view,,미등록,"Attendance
List",,
2059,2016,1학기,기초교육학부,GS0207-01,일렉기타,필수,,교과,손성훈[61371],학사,2/0/0,,월 17:30~19:00,지스트대학A동(102),15,6,,,,Y,N,view,,미등록,"Attendance
List",,
2060,2016,1학기,기초교육학부,GS0207-02,일렉기타,필수,,교과,손성훈[61371],학사,2/0/0,,월 19:30~21:00,지스트대학A동(102),25,19,,,,Y,N,view,,미등록,"Attendance
List",,
2061,2016,1학기,기초교육학부,GS0208-01,베이스기타,필수,,교과,박영렬[61020],학사,2/0/0,,토 09:00~09:30,지스트대학A동(107),15,12,,,,Y,N,view,,미등록,"Attendance
List",,
2062,2016,1학기,기초교육학부,GS0209-01,드럼,필수,,교과,우재식[61217],학사,2/0/0,,화 17:30~19:00,,15,15,,,,Y,N,view,,미등록,"Attendance
List",,
2063,2016,1학기,기초교육학부,GS0209-02,드럼,필수,,교과,우재식[61217],학사,2/0/0,,화 19:30~21:00,,15,16,,,,Y,N,view,,미등록,"Attendance
List",,
2064,2016,1학기,기초교육학부,GS0210-01,보컬,필수,,교과,장진형[61372],학사,2/0/0,,월 19:30~21:00,지스트대학A동(227),8,8,,,,Y,N,view,,미등록,"Attendance
List",,
2065,2016,1학기,기초교육학부,GS0210-02,보컬,필수,,교과,장진형[61372],학사,2/0/0,,화 17:30~19:00,지스트대학A동(227),8,8,,,,Y,N,view,,미등록,"Attendance
List",,
2066,2016,1학기,기초교육학부,GS0210-03,보컬,필수,,교과,장진형[61372],학사,2/0/0,,화 19:30~21:00,지스트대학A동(227),8,9,,,,Y,N,view,,미등록,"Attendance
List",,
2067,2016,1학기,기초교육학부,GS0211-01,드로잉,필수,,교과,윤해옥[61592],학사,2/0/0,,화 17:30~19:00,지스트대학A동(116),12,11,,,,Y,N,view,,미등록,"Attendance
List",,
2068,2016,1학기,기초교육학부,GS0211-02,드로잉,필수,,교과,윤해옥[61592],학사,2/0/0,,화 19:30~21:00,지스트대학A동(116),12,12,,,,Y,N,view,,미등록,"Attendance
List",,
2069,2016,1학기,기초교육학부,GS0212-01,수채화,필수,,교과,윤해옥[61592],학사,2/0/0,,수 17:30~19:00,지스트대학A동(116),12,10,,,,Y,N,view,,미등록,"Attendance
List",,
2070,2016,1학기,기초교육학부,GS0212-02,수채화,필수,,교과,윤해옥[61592],학사,2/0/0,,수 19:30~21:00,지스트대학A동(116),12,12,,,,Y,N,view,,미등록,"Attendance
List",,
2071,2016,1학기,기초교육학부,GS1001-01,미적분학과 응용,필수,,교과,송정민[61101],학사,3/1/3,,"월 09:00~10:30
월 17:30~18:30
수 09:00~10:30",지스트대학A동(223),33,34,,,,N,N,view,,미등록,"Attendance
List",,
2072,2016,1학기,기초교육학부,GS1001-02,미적분학과 응용,필수,,교과,송정민[61101],학사,3/1/3,,"수 10:30~12:00
수 17:30~18:30
금 10:30~12:00",지스트대학A동(223),33,34,,,,N,N,view,,미등록,"Attendance
List",,
2073,2016,1학기,기초교육학부,GS1001-03,미적분학과 응용,필수,,교과,최정옥[61376],학사,3/1/3,,"월 09:00~10:30
월 17:30~18:30
수 09:00~10:30",지스트대학A동(229),33,34,,,,N,N,view,,미등록,"Attendance
List",,
2074,2016,1학기,기초교육학부,GS1001-04,미적분학과 응용,필수,,교과,강현석[61973],학사,3/1/3,,"수 10:30~12:00
수 17:30~18:30
금 10:30~12:00","지스트대학A동(113)
지스트대학A동(226)",33,34,,,,N,N,view,,미등록,"Attendance
List",,
2075,2016,1학기,기초교육학부,GS1002-01,다변수해석학과 응용,필수,,교과,강현석[61973],학사,3/1/3,,"월 14:30~16:00
수 14:30~16:00
수 18:30~19:30","지스트대학A동(113)
지스트대학A동(226)",30,22,"- (미적분학과 응용), - (고급미적분학과 응용),",,,N,N,view,,미등록,"Attendance
List",,
2076,2016,1학기,기초교육학부,GS1011-01,고급미적분학과 응용,필수,,교과,황치옥[60934],학사,3/1/3,,"월 09:00~10:30
월 17:30~18:30
수 09:00~10:30","지스트대학A동(114)
지스트대학A동(225)",33,34,,,,N,N,view,,미등록,"Attendance
List",,
2077,2016,1학기,기초교육학부,GS1011-02,고급미적분학과 응용,필수,,교과,스토이메노프[61873],학사,3/1/3,,"월 09:00~10:30
화 16:00~17:00
수 09:00~10:30",지스트대학A동(113),33,33,,,,N,N,view,,미등록,"Attendance
List",,
2078,2016,1학기,기초교육학부,GS1011-03,고급미적분학과 응용,필수,,교과,스토이메노프[61873],학사,3/1/3,,"월 16:00~17:30
화 18:30~19:30
수 16:00~17:30",지스트대학A동(113),33,24,,,,N,N,view,,미등록,"Attendance
List",,
2079,2016,1학기,기초교육학부,GS1101-01,일반물리학 및 연습 I,필수,,교과,유운종[60956],학사,3/1/3,,"화 10:30~12:00
목 10:30~12:00
목 17:30~18:30",지스트대학A동(223),30,33,,,,N,N,view,,미등록,"Attendance
List",,
2080,2016,1학기,기초교육학부,GS1101-02,일반물리학 및 연습 I,필수,,교과,유운종[60956],학사,3/1/3,,"월 14:30~16:00
수 14:30~16:00
수 18:30~19:30",지스트대학A동(223),30,30,,,,N,N,view,,미등록,"Attendance
List",,
2081,2016,1학기,기초교육학부,GS1101-03,일반물리학 및 연습 I,필수,,교과,이성배[61158],학사,3/1/3,,"화 13:00~14:30
화 18:30~19:30
목 13:00~14:30",지스트대학A동(229),30,35,,,,N,N,view,,미등록,"Attendance
List",,
2082,2016,1학기,기초교육학부,GS1101-04,일반물리학 및 연습 I,필수,,교과,김만원[61835],학사,3/1/3,,"월 13:00~14:30
월 18:30~19:30
수 13:00~14:30",지스트대학A동(222),30,19,,,,N,N,view,,미등록,"Attendance
List",,
2083,2016,1학기,기초교육학부,GS1101-06,일반물리학 및 연습 I,필수,,교과,코넬리우쇼키키우[61673],학사,3/1/3,,"화 13:00~14:30
화 18:30~19:30
목 13:00~14:30",지스트대학C동(110),60,54,,,,N,N,view,,미등록,"Attendance
List",,
2084,2016,1학기,기초교육학부,GS1103-01,고급일반물리학 및 연습 I,필수,,교과,코넬리우쇼키키우[61673],학사,3/1/3,,"화 10:30~12:00
목 10:30~12:00
목 17:30~18:30",지스트대학A동(112),30,17,,,,N,N,view,,미등록,"Attendance
List",,
2085,2016,1학기,기초교육학부,GS1111-01,일반물리학 실험 I,필수,,교과,김근영[61666],학사,0/2/1,,월 10:30~12:00,지스트대학B동(214),21,17,,,,N,N,view,,미등록,"Attendance
List",,
2086,2016,1학기,기초교육학부,GS1111-02,일반물리학 실험 I,필수,,교과,김근영[61666],학사,0/2/1,,월 16:00~18:00,지스트대학B동(214),21,10,,,,N,N,view,,미등록,"Attendance
List",,
2087,2016,1학기,기초교육학부,GS1111-03,일반물리학 실험 I,필수,,교과,김근영[61666],학사,0/2/1,,화 10:30~12:00,지스트대학B동(214),21,18,,,,N,N,view,,미등록,"Attendance
List",,
2088,2016,1학기,기초교육학부,GS1111-04,일반물리학 실험 I,필수,,교과,김근영[61666],학사,0/2/1,,화 16:00~18:00,지스트대학B동(214),21,18,,,,N,N,view,,미등록,"Attendance
List",,
2089,2016,1학기,기초교육학부,GS1111-05,일반물리학 실험 I,필수,,교과,김근영[61666],학사,0/2/1,,수 10:30~12:00,지스트대학B동(214),21,20,,,,N,N,view,,미등록,"Attendance
List",,
2090,2016,1학기,기초교육학부,GS1111-06,일반물리학 실험 I,필수,,교과,김근영[61666],학사,0/2/1,,수 16:00~18:00,지스트대학B동(214),21,14,,,,N,N,view,,미등록,"Attendance
List",,
2091,2016,1학기,기초교육학부,GS1111-07,일반물리학 실험 I,필수,,교과,김근영[61666],학사,0/2/1,,목 10:30~12:00,지스트대학B동(214),21,18,,,,N,N,view,,미등록,"Attendance
List",,
2092,2016,1학기,기초교육학부,GS1111-08,일반물리학 실험 I,필수,,교과,김근영[61666],학사,0/2/1,,금 09:30~11:30,지스트대학B동(214),21,16,,,,N,N,view,,미등록,"Attendance
List",,
2093,2016,1학기,기초교육학부,GS1111-09,일반물리학 실험 I,필수,,교과,김근영[61666],학사,0/2/1,,금 13:00~15:00,지스트대학B동(214),21,19,,,,N,N,view,,미등록,"Attendance
List",,
2094,2016,1학기,기초교육학부,GS1111-10,일반물리학 실험 I,필수,,교과,김근영[61666],학사,0/2/1,,금 16:00~18:00,지스트대학B동(214),21,9,,,,N,N,view,,미등록,"Attendance
List",,
2095,2016,1학기,기초교육학부,GS1201-01,일반화학 및 연습 I,필수,,교과,리자오지에[62164],학사,3/1/3,,"화 10:30~12:00
목 10:30~12:00
목 17:30~18:30",지스트대학A동(115),60,64,,,,N,N,view,,미등록,"Attendance
List",,
2096,2016,1학기,기초교육학부,GS1201-02,일반화학 및 연습 I,필수,,교과,리자오지에[62164],학사,3/1/3,,"화 13:00~14:30
화 18:30~19:30
목 13:00~14:30",지스트대학A동(114),30,32,,,,N,N,view,,미등록,"Attendance
List",,
2097,2016,1학기,기초교육학부,GS1201-03,일반화학 및 연습 I,필수,,교과,리자오지에[62164],학사,3/1/3,,"월 14:30~16:00
화 17:30~18:30
수 14:30~16:00",지스트대학A동(114),30,31,,,,N,N,view,,미등록,"Attendance
List",,
2098,2016,1학기,기초교육학부,GS1201-04,일반화학 및 연습 I,필수,,교과,김경렬[61833],학사,3/1/3,,"월 14:30~16:00
화 17:30~18:30
수 14:30~16:00",지스트대학A동(222),30,40,,,,N,N,view,,미등록,"Attendance
List",,
2099,2016,1학기,기초교육학부,GS1203-01,고급일반화학 및 연습 Ⅰ,필수,,교과,김희준[61597],학사,3/1/3,,"월 16:00~17:30
화 17:30~18:30
수 16:00~17:30",지스트대학A동(111),30,25,,,,N,N,view,,미등록,"Attendance
List",,
2100,2016,1학기,기초교육학부,GS1211-01,일반화학실험 Ⅰ,필수,,교과,서지원[60955],학사,0/2/1,,월 10:30~12:00,지스트대학B동(502),20,16,,,,N,N,view,,미등록,"Attendance
List",,
2101,2016,1학기,기초교육학부,GS1211-02,일반화학실험 Ⅰ,필수,,교과,서지원[60955],학사,0/2/1,,월 16:00~18:00,지스트대학B동(502),20,12,,,,N,N,view,,미등록,"Attendance
List",,
2102,2016,1학기,기초교육학부,GS1211-03,일반화학실험 Ⅰ,필수,,교과,서지원[60955],학사,0/2/1,,화 10:30~12:00,지스트대학B동(502),20,19,,,,N,N,view,,미등록,"Attendance
List",,
2103,2016,1학기,기초교육학부,GS1211-04,일반화학실험 Ⅰ,필수,,교과,서지원[60955],학사,0/2/1,,화 16:00~18:00,지스트대학B동(502),20,17,,,,N,N,view,,미등록,"Attendance
List",,
2104,2016,1학기,기초교육학부,GS1211-05,일반화학실험 Ⅰ,필수,,교과,서지원[60955],학사,0/2/1,,수 10:30~12:00,지스트대학B동(502),20,17,,,,N,N,view,,미등록,"Attendance
List",,
2105,2016,1학기,기초교육학부,GS1211-06,일반화학실험 Ⅰ,필수,,교과,서지원[60955],학사,0/2/1,,수 16:00~18:00,지스트대학B동(502),20,18,,,,N,N,view,,미등록,"Attendance
List",,
2106,2016,1학기,기초교육학부,GS1211-07,일반화학실험 Ⅰ,필수,,교과,서지원[60955],학사,0/2/1,,목 10:30~12:00,지스트대학B동(502),20,17,,,,N,N,view,,미등록,"Attendance
List",,
2107,2016,1학기,기초교육학부,GS1211-08,일반화학실험 Ⅰ,필수,,교과,서지원[60955],학사,0/2/1,,금 09:30~11:30,지스트대학B동(502),20,11,,,,N,N,view,,미등록,"Attendance
List",,
2108,2016,1학기,기초교육학부,GS1211-09,일반화학실험 Ⅰ,필수,,교과,서지원[60955],학사,0/2/1,,금 13:00~15:00,지스트대학B동(502),20,19,,,,N,N,view,,미등록,"Attendance
List",,
2109,2016,1학기,기초교육학부,GS1211-10,일반화학실험 Ⅰ,필수,,교과,서지원[60955],학사,0/2/1,,금 16:00~18:00,지스트대학B동(502),20,14,,,,N,N,view,,미등록,"Attendance
List",,
2110,2016,1학기,기초교육학부,GS1301-01,일반생물학 및 연습 Ⅰ,필수,,교과,마이클예[61672],학사,3/1/3,,"월 09:00~10:30
월 17:30~18:30
수 09:00~10:30",지스트대학A동(222),30,19,,,,N,N,view,,미등록,"Attendance
List",,
2111,2016,1학기,기초교육학부,GS1301-02,일반생물학 및 연습 Ⅰ,필수,,교과,마이클예[61672],학사,3/1/3,,"월 10:30~12:00
수 10:30~12:00
수 17:30~18:30",지스트대학A동(222),30,30,,,,N,N,view,,미등록,"Attendance
List",,
2112,2016,1학기,기초교육학부,GS1301-03,일반생물학 및 연습 Ⅰ,필수,,교과,마이클예[61672],학사,3/1/3,,"화 09:00~10:30
목 09:00~10:30
목 18:30~19:30",지스트대학A동(222),30,27,,,,N,N,view,,미등록,"Attendance
List",,
2113,2016,1학기,기초교육학부,GS1301-04,일반생물학 및 연습 Ⅰ,필수,,교과,마이클예[61672],학사,3/1/3,,"화 10:30~12:00
목 10:30~12:00
목 17:30~18:30",지스트대학A동(229),30,10,,,,N,N,view,,미등록,"Attendance
List",,
2114,2016,1학기,기초교육학부,GS1303-01,고급일반생물학Ⅰ,필수,,교과,조경래[61123],학사,3/0/3,,"월 10:30~12:00
수 10:30~12:00",지스트대학A동(229),30,26,,,,N,N,view,,미등록,"Attendance
List",,
2115,2016,1학기,기초교육학부,GS1311-01,일반생물학 실험,필수,,교과,조경래[61123],학사,0/2/1,,화 10:30~12:00,지스트대학B동(416),14,13,,,,N,N,view,,미등록,"Attendance
List",,
2116,2016,1학기,기초교육학부,GS1311-02,일반생물학 실험,필수,,교과,조경래[61123],학사,0/2/1,,화 16:00~18:00,지스트대학B동(416),14,12,,,,N,N,view,,미등록,"Attendance
List",,
2117,2016,1학기,기초교육학부,GS1311-03,일반생물학 실험,필수,,교과,조경래[61123],학사,0/2/1,,수 10:30~12:00,지스트대학B동(416),14,13,,,,N,N,view,,미등록,"Attendance
List",,
2118,2016,1학기,기초교육학부,GS1311-04,일반생물학 실험,필수,,교과,조경래[61123],학사,0/2/1,,수 16:00~18:00,지스트대학B동(416),14,10,,,,N,N,view,,미등록,"Attendance
List",,
2119,2016,1학기,기초교육학부,GS1311-05,일반생물학 실험,필수,,교과,조경래[61123],학사,0/2/1,,목 10:30~12:00,지스트대학B동(416),14,9,,,,N,N,view,,미등록,"Attendance
List",,
2120,2016,1학기,기초교육학부,GS1311-06,일반생물학 실험,필수,,교과,조경래[61123],학사,0/2/1,,금 09:30~11:30,지스트대학B동(416),14,11,,,,N,N,view,,미등록,"Attendance
List",,
2121,2016,1학기,기초교육학부,GS1311-07,일반생물학 실험,필수,,교과,조경래[61123],학사,0/2/1,,금 13:00~15:00,지스트대학B동(416),14,13,,,,N,N,view,,미등록,"Attendance
List",,
2122,2016,1학기,기초교육학부,GS1401-01,컴퓨터 프로그래밍,필수,,교과,킨청야오[61725],학사,3/1/3,,"월 10:30~12:00
수 10:30~12:00
금 10:30~11:30","지스트대학A동(325)
지스트대학C동(108)",25,27,,,,N,N,view,,미등록,"Attendance
List",,
2123,2016,1학기,기초교육학부,GS1401-02,컴퓨터 프로그래밍,필수,,교과,킨청야오[61725],학사,3/1/3,,"월 14:30~16:00
수 14:30~16:00
금 13:00~14:00","지스트대학A동(325)
지스트대학C동(108)",25,30,,,,N,N,view,,미등록,"Attendance
List",,
2124,2016,1학기,기초교육학부,GS1401-03,컴퓨터 프로그래밍,필수,,교과,킨청야오[61725],학사,3/1/3,,"월 16:00~17:30
수 16:00~17:30
금 14:30~15:30","지스트대학A동(325)
지스트대학C동(108)",25,29,,,,N,N,view,,미등록,"Attendance
List",,
2125,2016,1학기,기초교육학부,GS1511-01,글쓰기의 기초: 논리적 글쓰기,필수,,교과,차미령[61159],학사,3/0/3,,"월 13:00~14:30
수 13:00~14:30",지스트대학A동(112),30,29,,,,N,N,view,,미등록,"Attendance
List",,
2126,2016,1학기,기초교육학부,GS1512-01,글쓰기의 기초: 학술적 글쓰기,필수,,교과,조성진[61651],학사,3/0/3,,"월 13:00~14:30
수 13:00~14:30",지스트대학A동(223),30,31,,,,N,N,view,,미등록,"Attendance
List",,
2127,2016,1학기,기초교육학부,GS1513-01,글쓰기의 기초: 창의적 글쓰기,필수,,교과,이수정[61779],학사,3/0/3,,"월 13:00~14:30
수 13:00~14:30",지스트대학A동(229),30,30,,,,N,N,view,,미등록,"Attendance
List",,
2128,2016,1학기,기초교육학부,GS1531-01,심화 글쓰기: 과학 글쓰기,필수,,교과,이수정[61779],학사,3/0/3,,"월 16:00~17:30
수 16:00~17:30",지스트대학C동(103),30,27,,,,N,N,view,,미등록,"Attendance
List",,
2129,2016,1학기,기초교육학부,GS1532-01,심화 글쓰기: 고전 읽기와 글쓰기,필수,,교과,조성진[61651],학사,3/0/3,,"월 16:00~17:30
수 16:00~17:30",지스트대학A동(110),30,10,,,,N,N,view,,미등록,"Attendance
List",,
2130,2016,1학기,기초교육학부,GS1601-01,영어 Ⅰ: 신입생 영어,필수,,교과,루카스 하워터[61787],학사,3/0/2,,"화 09:00~10:30
목 09:00~10:30",지스트대학A동(107),20,22,,,,N,N,view,,미등록,"Attendance
List",,
2131,2016,1학기,기초교육학부,GS1601-02,영어 Ⅰ: 신입생 영어,필수,,교과,나타샤 파월[61890],학사,3/0/2,,"화 09:00~10:30
목 09:00~10:30",지스트대학A동(226),20,20,,,,N,N,view,,미등록,"Attendance
List",,
2132,2016,1학기,기초교육학부,GS1601-03,영어 Ⅰ: 신입생 영어,필수,,교과,제임스 로버슨[62070],학사,3/0/2,,"화 14:30~16:00
목 14:30~16:00",지스트대학A동(225),20,20,,,,N,N,view,,미등록,"Attendance
List",,
2133,2016,1학기,기초교육학부,GS1603-01,영어 Ⅰ: 발표와 토론,필수,,교과,데이비드[62004],학사,3/0/2,,"화 09:00~10:30
목 09:00~10:30",지스트대학A동(225),20,20,,,,N,N,view,,미등록,"Attendance
List",,
2134,2016,1학기,기초교육학부,GS1603-02,영어 Ⅰ: 발표와 토론,필수,,교과,크리스틴[61863],학사,3/0/2,,"화 14:30~16:00
목 14:30~16:00",지스트대학A동(226),20,20,,,,N,N,view,,미등록,"Attendance
List",,
2135,2016,1학기,기초교육학부,GS1604-01,영어 Ⅱ: 이공계 글쓰기 입문,필수,,교과,엘리스 리[61457],학사,3/0/2,,"화 09:00~10:30
목 09:00~10:30",지스트대학A동(108),15,15,"- (영어 Ⅰ: 발표와 토론),",,,N,N,view,,미등록,"Attendance
List",,
